#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId - logicId - s32,battleGoalId - battleGoalId - s32,nearDist - nearDist - f32,midDist - midDist - f32,farDist - farDist - f32,OutDist - OutDist - f32,BackHomeLife_OnHitEneWal - BackHomeLife_OnHitEneWal - f32,goalID_ToCaution - goalID_ToCaution - f32,idAttackCannotMove - idAttackCannotMove - s32,goalID_toFind - goalID_toFind - f32,callHelp_ActionAnimId - callHelp_ActionAnimId - s32,callHelp_CallActionId - callHelp_CallActionId - s32,eye_dist - eye_dist - s16,ear_dist - ear_dist - s16,ear_soundcutDist - ear_soundcutDist - s16,nose_dist - nose_dist - s16,maxBackhomeDist - maxBackhomeDist - s16,backhomeDist - backhomeDist - s16,backhomeBattleDist - backhomeBattleDist - s16,nonBattleActLife - nonBattleActLife - s16,BackHome_LookTargetTime - BackHome_LookTargetTime - s16,BackHome_LookTargetDist - BackHome_LookTargetDist - s16,SightTargetForgetTime - SightTargetForgetTime - s16,SoundTargetForgetTime - SoundTargetForgetTime - s16,BattleStartDist - BattleStartDist - s16,callHelp_MyPeerId - callHelp_MyPeerId - s16,callHelp_CallPeerId - callHelp_CallPeerId - s16,targetSys_DmgEffectRate - targetSys_DmgEffectRate - s16,teamAttackEffectivity - teamAttackEffectivity - u8,eye_angX - eye_angX - u8,eye_angY - eye_angY - u8,State0 - State0 - u8,State1 - State1 - u8,callHelp_CallValidMinDistTarget - callHelp_CallValidMinDistTarget - u8,callHelp_CallValidRange - callHelp_CallValidRange - u8,callHelp_ForgetTimeByArrival - callHelp_ForgetTimeByArrival - u8,callHelp_MinWaitTime - callHelp_MinWaitTime - u8,callHelp_MaxWaitTime - callHelp_MaxWaitTime - u8,goalAction_ToCaution - goalAction_ToCaution - u8,goalAction_ToFind - goalAction_ToFind - u8,callHelp_ReplyBehaviorType - callHelp_ReplyBehaviorType - u8,disablePathMove - disablePathMove - u8,skipArrivalVisibleCheck - skipArrivalVisibleCheck - u8,thinkAttrDoAdmirer - thinkAttrDoAdmirer - u8,enableNaviFlg_Edge - enableNaviFlg_Edge - u8,enableNaviFlg_LargeSpace - enableNaviFlg_LargeSpace - u8,enableNaviFlg_Ladder - enableNaviFlg_Ladder - u8,enableNaviFlg_Hole - enableNaviFlg_Hole - u8,enableNaviFlg_Door - enableNaviFlg_Door - u8,enableNaviFlg_InSideWall - enableNaviFlg_InSideWall - u8,enableNaviFlg_EdgeOrdinary - enableNaviFlg_EdgeOrdinary - u8,enableNaviFlg_reserve0 - enableNaviFlg_reserve0 - u8,enableNaviFlagReserve - enableNaviFlagReserve - dummy8,eyeDist_ForDark - eyeDist_ForDark - s16,battleStartDist_forDark - battleStartDist_forDark - s16,eyeDist_ForPitchDark - eyeDist_ForPitchDark - s16,battleStartDist_forPitchDark - battleStartDist_forPitchDark - s16,platoonReplyTime - platoonReplyTime - f32,platoonReplyAddRandomTime - platoonReplyAddRandomTime - f32,eye_BackOffsetDist - eye_BackOffsetDist - s16,eye_BeginDist - eye_BeginDist - s16,targetArriveDist - targetArriveDist - f32,pointArriveDist - pointArriveDist - f32,changeStateAction_ToFind - changeStateAction_ToFind - u8,changeStateAction_ToCaution - changeStateAction_ToCaution - u8,changeStateAction_ToBattle - changeStateAction_ToBattle - u8,goalAction_ToDisappear - goalAction_ToDisappear - u8,disableLocalSteering - disableLocalSteering - u8,actTypeOnFailedPath - actTypeOnFailedPath - u8,interestCategory - interestCategory - u8,goalAction_ToInterest - goalAction_ToInterest - u8,Unk1 - Unk1 - s16,ear_angX - ear_angX - s16,ear_angY - ear_angY - s16,changeStateAction_ToInterest - changeStateAction_ToInterest - u8,changeStateAction_ToNormal - changeStateAction_ToNormal - u8,Unk2 - Unk2 - f32,Unk3 - Unk3 - f32,Unk4 - Unk4 - s16,Unk5 - Unk5 - u8,Unk6 - Unk6 - u8,Unk7 - Unk7 - f32,pad - pad - dummy8
14701004,,147000,147000,1.0943076E-08,3.86789E-40,1.561209E-39,150,6,3600,3006,0.1,0,0,30,0,0,0,64,25,2,9,9,16,0,17174,30,0,0,100,75,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,01-00-00,6420,11565,0,16840,1,2,40,9758,9.37802E-40,1.4E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14701005,,147000,147000,1.3229367E+16,3.86789E-40,1.561209E-39,150,6,15,3006,0.1,0,0,30,0,0,0,80,60,8,9,9,16,0,17174,30,0,0,100,34,1,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,11545,11565,0,16840,1,2,40,13854,9.37802E-40,1.4E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14701006,,147000,147000,9.9526606E-21,3.86789E-40,2.387729E-39,150,6,15,3006,0.1,0,0,19,0,0,0,80,60,8,9,9,16,0,17174,30,0,0,100,34,1,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3850,11565,0,16840,1,2,29,6415,3.86789E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14702000,,147000,147000,9.952661E-21,3.86789E-40,1.561209E-39,150,6,15,3006,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3850,11565,0,16840,1,2,30,5903,3.86789E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14702001,,147000,147000,9.952661E-21,3.86789E-40,1.561209E-39,150,6,3600,3006,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3850,11565,0,16840,1,2,30,5903,3.86789E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14703000,,147000,147000,1.0943076E-08,3.86789E-40,1.561209E-39,150,6,3600,3006,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,6420,11565,0,16840,1,2,40,9758,9.37802E-40,1.4E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14709000,,147000,147000,9.9526694E-21,3.86789E-40,1.561209E-39,150,6,15,3006,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,1,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3850,11565,0,16840,1,2,40,5903,3.86789E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
14709005,,147000,147000,0,0,0,150,6,15,3006,0,0,0,0,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,1,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,0,0,0,16840,1,2,0,0,0,0,0,0,22,67,0,0,200,65,0,0,0,2,3,0,0,3,2,0,150,-
14709100,,147000,147010,9.9526694E-21,3.86789E-40,1.561209E-39,150,6,15,3006,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,34,1,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,01-00-00,3850,11565,0,16840,1,2,40,5903,3.86789E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15000000,,150000,150000,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000001,,150000,150000,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3000,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000010,,150000,150000,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000011,,150000,150000,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,0,0.5,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000012,,150000,150000,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3000,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000020,,150000,150000,0.011474633,3.78146E-40,2.295893E-39,10,6,5,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7692,6425,0,16840,1,2,25,7692,3.79947E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,5,-
15000100,,150000,150010,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3020,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000101,,150000,150010,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3020,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000110,,150000,150010,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3020,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000111,,150000,150010,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3020,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,0,0.5,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000200,,150000,150020,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000300,,150000,150030,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000301,,150000,150030,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3000,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000310,,150000,150030,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000311,,150000,150030,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,0,0.5,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000400,,150000,150040,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3010,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000401,,150000,150040,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3010,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000410,,150000,150040,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3010,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000411,,150000,150040,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3010,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,0,0.5,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,5,-
15000500,,150000,150050,9.952653E-21,3.78146E-40,3.030577E-39,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000501,,150000,150050,9.952672E-21,3.78146E-40,1.193867E-39,10,6,5,3000,0.1,0,0,38,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3863,6425,0,16840,1,2,43,5911,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000600,,150000,150060,9.952653E-21,4.80786E-40,6E-45,10,6,5,3000,0.1,0,0,15,0,0,0,64,48,8,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15000700,,150000,150000,9.952653E-21,3.78146E-40,6E-45,10,6,5,3000,0.1,0,0,15,0,0,10,64,48,10,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15001000,,150000,150000,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15001100,,150000,150010,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3020,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15001200,,150000,150020,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15001300,,150000,150030,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15001400,,150000,150040,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3010,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15001500,,150000,150050,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15002380,,150000,150000,9.952657E-21,3.78146E-40,6E-45,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15002480,,150000,150000,9.952657E-21,3.78146E-40,6E-45,150,6,15,3010,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15002580,,150000,150000,9.952657E-21,3.78146E-40,6E-45,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15003080,,150000,150000,9.952657E-21,3.78146E-40,6E-45,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15004000,,150000,150000,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004100,,150000,150010,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3020,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004200,,150000,150020,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004300,,150000,150030,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004400,,150000,150040,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3010,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004500,,150000,150050,0.011474637,3.78146E-40,1.561209E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,10,0,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,35,11560,3.80307E-40,6E-45,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
15004700,,150000,150000,9.952653E-21,3.78146E-40,6E-45,10,6,5,3000,0.1,0,0,15,0,0,10,64,48,10,9,9,16,0,16544,12,0,0,100,17,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3852,6425,0,16840,1,2,20,5900,3.78146E-40,6E-45,0,0,32,65,0,0,200,65,0,4,4,2,2,0,0,2,2,0,5,-
15009000,,150000,150000,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009100,,150000,150010,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3020,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009200,,150000,150020,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009300,,150000,150030,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009400,,150000,150040,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3010,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009500,,150000,150050,9.952657E-21,3.78146E-40,1.836716E-39,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15009600,,150000,150060,9.952657E-21,3.78146E-40,6E-45,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,4,4,2,2,0,0,2,2,0,150,-
15100000,,151000,151000,9.952657E-21,1.0804E-41,0,150,6,99999,3000,0.1,0,0,25,0,0,100,64,48,8,9,9,16,20352,18371,130,0,0,100,26,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,0,1,2,0,0,0,0,0,0,22,67,0,0,0,0,0,0,0,2,2,0,0,2,2,0,99999,-
