#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id - atkBullet_Id - s32,sfxIdBullet - sfxIdBullet - s32,sfxIdHit - sfxIdHit - s32,sfxIdFlick - sfxIdFlick - s32,life - life - f32,dist - dist - f32,shootInterval - shootInterval - f32,gravityInRange - gravityInRange - f32,gravityOutRange - gravityOutRange - f32,homingStopRange - homingStopRange - f32,initVellocity - initVellocity - f32,accelInRange - accelInRange - f32,accelOutRange - accelOutRange - f32,maxVellocity - maxVellocity - f32,minVellocity - minVellocity - f32,accelTime - accelTime - f32,homingBeginDist - homingBeginDist - f32,hitRadius - hitRadius - f32,hitRadiusMax - hitRadiusMax - f32,spreadTime - spreadTime - f32,expDelay - expDelay - f32,homingOffsetRange - homingOffsetRange - f32,dmgHitRecordLifeTime - dmgHitRecordLifeTime - f32,externalForce - externalForce - f32,spEffectIdForShooter - spEffectIdForShooter - s32,autoSearchNpcThinkId - autoSearchNpcThinkId - s32,hitBulletId - hitBulletId - s32,spEffectId0 - spEffectId0 - s32,spEffectId1 - spEffectId1 - s32,spEffectId2 - spEffectId2 - s32,spEffectId3 - spEffectId3 - s32,spEffectId4 - spEffectId4 - s32,numShoot - numShoot - s16,homingAngle - homingAngle - s16,shootAngle - shootAngle - s16,shootAngleInterval - shootAngleInterval - s16,shootAngleXInterval - shootAngleXInterval - s16,damageDamp - damageDamp - u8,magicDamageDamp - magicDamageDamp - u8,fireDamageDamp - fireDamageDamp - u8,thunderDamageDamp - thunderDamageDamp - u8,staminaDamp - staminaDamp - u8,knockbackDamp - knockbackDamp - u8,shootAngleXZ - shootAngleXZ - u8,lockShootLimitAng - lockShootLimitAng - u8,isPenetrate - isPenetrate - u8,prevVellocityDirRate - prevVellocityDirRate - u8,atkAttribute - atkAttribute - u8,spAttribute - spAttribute - u8,Material_AttackType - Material_AttackType - u8,Material_AttackMaterial - Material_AttackMaterial - u8,Material_Size - Material_Size - u8,launchConditionType - launchConditionType - u8,FollowType0 - FollowType0 - u8,FollowType1 - FollowType1 - u8,FollowType2 - FollowType2 - u8,EmittePosType0 - EmittePosType0 - u8,EmittePosType1 - EmittePosType1 - u8,EmittePosType2 - EmittePosType2 - u8,IsAttackSfx - IsAttackSfx - u8,IsEndlessHit - IsEndlessHit - u8,IsPenetrateMap - IsPenetrateMap - u8,IsHitBothTeam - IsHitBothTeam - u8,IsUseShardHitList - IsUseShardHitList - u8,IsUseMultiDmyPolyIfPlace - IsUseMultiDmyPolyIfPlace - u8,attachEffectType0 - attachEffectType0 - u8,attachEffectType1 - attachEffectType1 - u8,IsHitForceMagic - IsHitForceMagic - u8,IsIgnoreSfxIfHitWater - IsIgnoreSfxIfHitWater - u8,IsIgnoreMoveStateIfHitWater - IsIgnoreMoveStateIfHitWater - u8,IsHitDarkForceMagic - IsHitDarkForceMagic - u8,IsInheritEffectToChild - IsInheritEffectToChild - u8,IsInheritSpeedToChild - IsInheritSpeedToChild - u8,IsLockModule - IsLockModule - u8,IsSearchForTarget - IsSearchForTarget - u8,IsEmittedBullet - IsEmittedBullet - u8,IsInheritLifeToChild - IsInheritLifeToChild - u8,darkDamageDamp - darkDamageDamp - u8,bulletHitType0 - bulletHitType0 - u8,bulletHitType1 - bulletHitType1 - u8,SpHomingYAngle - SpHomingYAngle - f32,rand_ShootAngleXZ - rand_ShootAngleXZ - f32,rand_ShootANgleY - rand_ShootANgleY - f32,bulletEmitter_bulletId - bulletEmitter_bulletId - s32,bulletEmitter_ShootInterval0 - bulletEmitter_ShootInterval0 - f32,bulletEmitter_InitInterval - bulletEmitter_InitInterval - f32,SpHomingYAngleForEnemy - SpHomingYAngleForEnemy - f32,bulletEmitter_ShootInterval1 - bulletEmitter_ShootInterval1 - f32,LaunchType - LaunchType - u8,LimitBulletParamId - LimitBulletParamId - u8,CounterHitType - CounterHitType - u8,IsPosHitBullet - IsPosHitBullet - u8,IsAttachAttackSfx - IsAttachAttackSfx - u8,IsSpCorrection0 - IsSpCorrection0 - u8,IsSpCorrection1 - IsSpCorrection1 - u8,IsPenetrateTarget - IsPenetrateTarget - u8,IsSpCorrection2 - IsSpCorrection2 - u8,IsDisableIntScale - IsDisableIntScale - u8,0xC3 - 0xC3 - u8,EmittePosRadius - EmittePosRadius - f32,hitObjectId - hitObjectId - s32,subLife - subLife - f32,subHomingAngle - subHomingAngle - s16,pad1 - pad1 - dummy8,lockShootCorrectionAng - lockShootCorrectionAng - f32,pad2 - pad2 - dummy8
12500122,,12500120,0,-1,-1,1,5,0,5,8,0,2,0,0,2,2,0,0,1,2,1,0,0,0.2,0,0,0,-1,9011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
12500300,,12500300,612531,612532,-1,2,40,0,0.5,9,0,80,2,-2,60,20,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
12500350,,12500350,612531,612532,-1,2,40,0,0.5,9,0,80,2,-2,60,20,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
12500650,,12500650,612500,612501,612502,3,40,0,7,9,0,25,-5,0,60,0,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
12500850,,12500850,612500,612501,612502,3,40,0,7,9,0,25,-5,0,60,0,0,0,0.3,-1,0,0,0,0,0,0,0,-1,9013,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
12503980,,8,0,0,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
12504100,,12504100,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13000120,,13000120,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13000200,,13000100,0,-1,-1,2,50,0,0,0,0,999,0,0,999,999,0,0,0.1,-1,0,0,0,0,0,0,0,13000201,9600,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-0.2,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13000201,,13000100,0,613005,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13000900,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,9601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13000980,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13000981,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13100520,,13102500,613120,613121,613122,999,40,0,0.5,9,0,50,2,-2,50,50,0,0,0.1,-1,0,0,0,0,0,0,0,13102501,0,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
13100521,,13100520,613120,613121,613122,0.2,40,0,0.5,9,0,50,2,-2,50,50,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
13100980,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13100981,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13101980,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13101981,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13101982,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13101983,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13101985,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13102500,,13102500,613120,613121,613122,999,40,0,0.5,9,0,50,2,-2,50,50,0,0,0.1,-1,0,0,0,0,0,0,0,13102501,0,0,104002,100392,107623,1,5,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
13102501,,13102500,613120,613121,613122,0.2,40,0,0.5,9,0,50,2,-2,50,50,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
13103100,,13103100,613113,-1,-1,5,50,0,0,0,0,80,0,0,80,80,0,0,0.3,-1,0,0,0,0,0,0,0,13103101,0,0,104002,100392,107621,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1.5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103101,,13103100,613114,-1,-1,0.1,50,0,0,0,0,40,0,0,40,40,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,180,0,0,0,1,0,6,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103110,,13103110,613110,-1,-1,0.20000002,50,0,0,0,0,10,-50,-50,10,10,0,0,0.3,-1,0,0,0,0,0,0,0,13103111,0,0,104002,100392,107623,1,0,35,0,0,0,0,0,0,0,0,20,180,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103111,,13103110,613110,-1,-1,1,50,0,0,0,3,10,180,180,50,10,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,210,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103112,,13103110,613110,-1,-1,5,50,0,0,0,0,40,0,0,40,40,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103120,,13103110,613110,-1,-1,0.20000002,50,0,0,0,0,10,-50,-50,10,10,0,0,0.3,-1,0,0,0,0,0,0,0,13103121,0,0,104002,100392,107623,1,0,15,0,0,0,0,0,0,0,0,10,180,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103121,,13103110,613110,-1,-1,1,50,0,0,0,3,10,180,180,50,10,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,240,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103140,,13103140,613110,613111,-1,5,50,0,0,0,0,40,0,0,40,40,0,0,0.2,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103160,,13103140,613112,613111,-1,0.5,50,0,0,0,0,8,5,5,8,8,0,0,0.3,-1,0,0,0,0,0,0,0,13103161,0,0,104002,100392,107623,1,0,-60,0,0,0,0,0,0,0,0,20,180,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103161,,13103140,613112,613111,-1,6,50,0,0,0,2,8,30,30,20,8,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,104002,100392,107623,1,260,0,0,0,0,0,0,0,0,0,0,180,0,0,0,1,0,6,0,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103180,,13103180,613116,613117,-1,5,50,0,0,0,1,80,0,0,80,80,0,0,0.4,-1,0,0,0,0,0,0,0,-1,0,9492,0,0,0,1,130,0,0,0,0,0,0,0,0,0,0,180,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103190,,13103190,613116,613161,-1,5,50,0,0,0,3,80,0,0,80,80,0,5,0.4,-1,0,0,0,0,0,0,0,13103191,0,9494,0,0,0,1,90,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103191,,13103191,613141,-1,-1,1,9999,0,0,0,0,80,0,0,80,0,0,0,7.5,-1,0,0,0,3,0,0,0,13103192,0,9494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103192,,13103191,613160,-1,-1,1,9999,0,0,0,0,0,0,0,0,0,0,0,7.5,-1,0,0,0,3,0,0,0,-1,0,9494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,-,NaN,-
13103980,,8,0,0,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,-1,211000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13200900,,0,0,-1,-1,0.2,0,0,0,0,0,80,0,0,80,80,0,0,0.1,-1,0,0,0,0,0,0,0,13200901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13200901,,13200901,0,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,0,0,0,0,13200902,3132010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13200902,,0,0,-1,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,13200903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13200903,,13200901,0,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0,0,0,0,-1,3132011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
13400600,,13400600,613432,-1,-1,2.5,0,0,0,0,3,15,5,0,30,15,0,0,0.8,0.8,0,0,0,0,0,0,0,-1,9214,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,90,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400601,,13400600,613437,-1,-1,2.5,0,0,0,0,3,15,5,0,30,15,0,0,0.8,0.8,0,0,0,0,0,0,0,-1,9214,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,90,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400610,,13400600,613432,-1,-1,2.5,0,0,0,0,3,15,5,0,30,15,0,0,0.65,0.65,0,0,0,0,0,0,0,-1,9214,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,90,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400640,,13400650,613442,613443,-1,0.4,20,0,0,0,0,6,0,0,6,6,0,0,0.15,-1,0,0,0,0,0,0,0,13400650,9221,0,0,0,0,1,0,-35,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400641,,13400650,613442,613443,-1,0.4,20,0,0,0,0,6,0,0,6,6,0,0,0.15,-1,0,0,0,0,0,0,0,13400650,9221,0,0,0,0,1,0,-35,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400642,,13400650,613442,613443,-1,0.4,20,0,0,0,0,6,0,0,6,6,0,0,0.15,-1,0,0,0,0,0,0,0,13400650,9221,0,0,0,0,1,0,-35,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
13400643,,13400650,613442,613443,-1,0.4,20,0,0,0,0,6,0,0,6,6,0,0,0.15,-1,0,0,0,0,0,0,0,13400650,9221,0,0,0,0,1,0,-35,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,6,-,NaN,-
